 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  26.11.2025    Time:  15:11:27
 Units: L = cm   , T = hours, M = mmol 

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

       1.0000  0.00000E+00  0.00000E+00 -0.11423E-07  0.00000E+00  0.80844E-01  0.00000E+00  0.00000E+00  0.24419E-07  0.00000E+00  0.85763E-01 -0.16600E+03  0.00000E+00  0.78275E+02  0.00000E+00  0.00000E+00  0.72688E+02  0.00000E+00  0.42684E-07     10  0.00000E+00      0.000
       2.0000  0.00000E+00  0.00000E+00 -0.28522E-08  0.00000E+00  0.72722E-01  0.00000E+00  0.00000E+00  0.35120E-07  0.00000E+00  0.16049E+00 -0.16554E+03  0.00000E+00  0.78000E+02  0.00000E+00  0.00000E+00  0.72763E+02  0.00000E+00  0.54455E-07     13  0.00000E+00      0.000
       3.0000  0.00000E+00  0.00000E+00  0.13024E-07  0.00000E+00  0.66407E-01  0.00000E+00  0.00000E+00  0.40715E-07  0.00000E+00  0.22796E+00 -0.16517E+03  0.00000E+00  0.77650E+02  0.00000E+00  0.00000E+00  0.72830E+02  0.00000E+00  0.60966E-07     15  0.00000E+00      0.000
       4.0000  0.00000E+00  0.00000E+00  0.90222E-08  0.00000E+00  0.63200E-01  0.00000E+00  0.00000E+00  0.44498E-07  0.00000E+00  0.29208E+00 -0.16485E+03  0.00000E+00  0.77758E+02  0.00000E+00  0.00000E+00  0.72894E+02  0.00000E+00  0.65478E-07     17  0.00000E+00      0.000
       5.0000  0.00000E+00  0.00000E+00 -0.14341E-07  0.00000E+00  0.60229E-01  0.00000E+00  0.00000E+00  0.30157E-07  0.00000E+00  0.35230E+00 -0.16457E+03  0.00000E+00  0.77783E+02  0.00000E+00  0.00000E+00  0.72954E+02  0.00000E+00  0.65478E-07     18  0.00000E+00      0.000
       6.0000  0.00000E+00  0.00000E+00  0.10215E-07  0.00000E+00  0.57143E-01  0.00000E+00  0.00000E+00  0.40373E-07  0.00000E+00  0.40945E+00 -0.16430E+03  0.00000E+00  0.77708E+02  0.00000E+00  0.00000E+00  0.73012E+02  0.00000E+00  0.75693E-07     19  0.00000E+00      0.000
       7.0000  0.00000E+00  0.00000E+00 -0.96334E-08  0.00000E+00  0.55312E-01  0.00000E+00  0.00000E+00  0.30740E-07  0.00000E+00  0.46476E+00 -0.16405E+03  0.00000E+00  0.77833E+02  0.00000E+00  0.00000E+00  0.73067E+02  0.00000E+00  0.75693E-07     20  0.00000E+00      0.000
       8.0000  0.38845E-02  0.00000E+00  0.38845E-02  0.00000E+00  0.54990E-01  0.38845E-02  0.00000E+00  0.38845E-02  0.00000E+00  0.51975E+00 -0.16639E+03  0.00000E+00  0.78283E+02  0.00000E+00  0.00000E+00  0.73118E+02  0.00000E+00  0.38845E-02     21  0.00000E+00      0.000
       9.0000  0.11389E-01  0.00000E+00  0.11389E-01  0.00000E+00  0.49306E-01  0.15273E-01  0.00000E+00  0.15273E-01  0.00000E+00  0.56906E+00 -0.17238E+03  0.00000E+00  0.77433E+02  0.00000E+00  0.00000E+00  0.73156E+02  0.00000E+00  0.15273E-01     22  0.00000E+00      0.000
      10.0000  0.18117E-01  0.00000E+00  0.18117E-01  0.00000E+00  0.46783E-01  0.33390E-01  0.00000E+00  0.33390E-01  0.00000E+00  0.61584E+00 -0.18034E+03  0.00000E+00  0.77208E+02  0.00000E+00  0.00000E+00  0.73185E+02  0.00000E+00  0.33390E-01     23  0.00000E+00      0.000
      11.0000  0.23610E-01  0.00000E+00  0.23610E-01  0.00000E+00  0.41981E-01  0.57000E-01  0.00000E+00  0.57000E-01  0.00000E+00  0.65782E+00 -0.18966E+03  0.00000E+00  0.76358E+02  0.00000E+00  0.00000E+00  0.73203E+02  0.00000E+00  0.57000E-01     24  0.00000E+00      0.000
      12.0000  0.27495E-01  0.00000E+00  0.27495E-01  0.00000E+00  0.40744E-01  0.84495E-01  0.00000E+00  0.84495E-01  0.00000E+00  0.69856E+00 -0.19970E+03  0.00000E+00  0.76283E+02  0.00000E+00  0.00000E+00  0.73216E+02  0.00000E+00  0.84495E-01     25  0.00000E+00      0.000
      13.0000  0.29505E-01  0.00000E+00  0.29505E-01  0.00000E+00  0.39165E-01  0.11400E+00  0.00000E+00  0.11400E+00  0.00000E+00  0.73773E+00 -0.20923E+03  0.00000E+00  0.76108E+02  0.00000E+00  0.00000E+00  0.73226E+02  0.00000E+00  0.11400E+00     26  0.00000E+00      0.000
      14.0000  0.29505E-01  0.00000E+00  0.29505E-01  0.00000E+00  0.38232E-01  0.14351E+00  0.00000E+00  0.14351E+00  0.00000E+00  0.77596E+00 -0.21716E+03  0.00000E+00  0.76092E+02  0.00000E+00  0.00000E+00  0.73235E+02  0.00000E+00  0.14351E+00     27  0.00000E+00      0.000
      15.0000  0.27495E-01  0.00000E+00  0.27495E-01  0.00000E+00  0.37491E-01  0.17100E+00  0.00000E+00  0.17100E+00  0.00000E+00  0.81345E+00 -0.22234E+03  0.00000E+00  0.76117E+02  0.00000E+00  0.00000E+00  0.73245E+02  0.00000E+00  0.17100E+00     28  0.00000E+00      0.000
      16.0000  0.23610E-01  0.00000E+00  0.23610E-01  0.00000E+00  0.36022E-01  0.19461E+00  0.00000E+00  0.19461E+00  0.00000E+00  0.84947E+00 -0.22407E+03  0.00000E+00  0.75967E+02  0.00000E+00  0.00000E+00  0.73257E+02  0.00000E+00  0.19461E+00     29  0.00000E+00      0.000
      17.0000  0.18117E-01  0.00000E+00  0.18117E-01  0.00000E+00  0.35870E-01  0.21273E+00  0.00000E+00  0.21273E+00  0.00000E+00  0.88534E+00 -0.22190E+03  0.00000E+00  0.76117E+02  0.00000E+00  0.00000E+00  0.73275E+02  0.00000E+00  0.21273E+00     30  0.00000E+00      0.000
      18.0000  0.11389E-01  0.00000E+00  0.11389E-01  0.00000E+00  0.36590E-01  0.22412E+00  0.00000E+00  0.22412E+00  0.00000E+00  0.92193E+00 -0.21602E+03  0.00000E+00  0.76492E+02  0.00000E+00  0.00000E+00  0.73300E+02  0.00000E+00  0.22412E+00     31  0.00000E+00      0.000
      19.0000  0.38845E-02  0.00000E+00  0.38845E-02  0.00000E+00  0.34819E-01  0.22800E+00  0.00000E+00  0.22800E+00  0.00000E+00  0.95675E+00 -0.20708E+03  0.00000E+00  0.76292E+02  0.00000E+00  0.00000E+00  0.73331E+02  0.00000E+00  0.22800E+00     32  0.00000E+00      0.000
      20.0000  0.00000E+00  0.00000E+00 -0.72177E-08  0.00000E+00  0.33904E-01  0.22800E+00  0.00000E+00  0.22800E+00  0.00000E+00  0.99066E+00 -0.19940E+03  0.00000E+00  0.76267E+02  0.00000E+00  0.00000E+00  0.73365E+02  0.00000E+00  0.22800E+00     33  0.00000E+00      0.000
      21.0000  0.00000E+00  0.00000E+00 -0.14319E-07  0.00000E+00  0.33687E-01  0.22800E+00  0.00000E+00  0.22800E+00  0.00000E+00  0.10243E+01 -0.19486E+03  0.00000E+00  0.76392E+02  0.00000E+00  0.00000E+00  0.73398E+02  0.00000E+00  0.22800E+00     34  0.00000E+00      0.000
      22.0000  0.00000E+00  0.00000E+00  0.30268E-07  0.00000E+00  0.30970E-01  0.22800E+00  0.00000E+00  0.22800E+00  0.00000E+00  0.10553E+01 -0.19160E+03  0.00000E+00  0.75908E+02  0.00000E+00  0.00000E+00  0.73429E+02  0.00000E+00  0.22800E+00     35  0.00000E+00      0.000
      23.0000  0.00000E+00  0.00000E+00 -0.12224E-08  0.00000E+00  0.30654E-01  0.22800E+00  0.00000E+00  0.22800E+00  0.00000E+00  0.10860E+01 -0.18914E+03  0.00000E+00  0.75958E+02  0.00000E+00  0.00000E+00  0.73460E+02  0.00000E+00  0.22800E+00     36  0.00000E+00      0.000
      24.0000  0.00000E+00  0.00000E+00 -0.10477E-08  0.00000E+00  0.28930E-01  0.22800E+00  0.00000E+00  0.22800E+00  0.00000E+00  0.11149E+01 -0.18702E+03  0.00000E+00  0.75658E+02  0.00000E+00  0.00000E+00  0.73489E+02  0.00000E+00  0.22800E+00     37  0.00000E+00      0.000
      25.0000  0.00000E+00  0.00000E+00 -0.12864E-07  0.00000E+00  0.29513E-01  0.22800E+00  0.00000E+00  0.22800E+00  0.00000E+00  0.11444E+01 -0.18519E+03  0.00000E+00  0.75908E+02  0.00000E+00  0.00000E+00  0.73519E+02  0.00000E+00  0.22800E+00     38  0.00000E+00      0.000
      26.0000  0.00000E+00  0.00000E+00  0.29104E-08  0.00000E+00  0.27881E-01  0.22800E+00  0.00000E+00  0.22800E+00  0.00000E+00  0.11723E+01 -0.18357E+03  0.00000E+00  0.75633E+02  0.00000E+00  0.00000E+00  0.73546E+02  0.00000E+00  0.22800E+00     39  0.00000E+00      0.000
      27.0000  0.00000E+00  0.00000E+00 -0.44820E-08  0.00000E+00  0.28044E-01  0.22800E+00  0.00000E+00  0.22800E+00  0.00000E+00  0.12003E+01 -0.18212E+03  0.00000E+00  0.75783E+02  0.00000E+00  0.00000E+00  0.73574E+02  0.00000E+00  0.22800E+00     40  0.00000E+00      0.000
      28.0000  0.00000E+00  0.00000E+00  0.11467E-07  0.00000E+00  0.26771E-01  0.22800E+00  0.00000E+00  0.22800E+00  0.00000E+00  0.12271E+01 -0.18081E+03  0.00000E+00  0.75583E+02  0.00000E+00  0.00000E+00  0.73601E+02  0.00000E+00  0.22800E+00     41  0.00000E+00      0.000
      29.0000  0.00000E+00  0.00000E+00  0.20285E-07  0.00000E+00  0.27533E-01  0.22800E+00  0.00000E+00  0.22800E+00  0.00000E+00  0.12546E+01 -0.17961E+03  0.00000E+00  0.75875E+02  0.00000E+00  0.00000E+00  0.73629E+02  0.00000E+00  0.22800E+00     42  0.00000E+00      0.000
      30.0000  0.00000E+00  0.00000E+00 -0.16473E-07  0.00000E+00  0.25723E-01  0.22800E+00  0.00000E+00  0.22800E+00  0.00000E+00  0.12804E+01 -0.17850E+03  0.00000E+00  0.75550E+02  0.00000E+00  0.00000E+00  0.73654E+02  0.00000E+00  0.22800E+00     43  0.00000E+00      0.000
      31.0000  0.00000E+00  0.00000E+00  0.55297E-09  0.00000E+00  0.26245E-01  0.22800E+00  0.00000E+00  0.22800E+00  0.00000E+00  0.13066E+01 -0.17747E+03  0.00000E+00  0.75775E+02  0.00000E+00  0.00000E+00  0.73681E+02  0.00000E+00  0.22800E+00     44  0.00000E+00      0.000
      32.0000  0.41571E-02  0.00000E+00  0.41570E-02  0.00000E+00  0.26378E-01  0.23216E+00  0.00000E+00  0.23216E+00  0.00000E+00  0.13330E+01 -0.17947E+03  0.00000E+00  0.75917E+02  0.00000E+00  0.00000E+00  0.73703E+02  0.00000E+00  0.23216E+00     45  0.00000E+00      0.000
      33.0000  0.12188E-01  0.00000E+00  0.12188E-01  0.00000E+00  0.24163E-01  0.24434E+00  0.00000E+00  0.24435E+00  0.00000E+00  0.13571E+01 -0.18576E+03  0.00000E+00  0.75492E+02  0.00000E+00  0.00000E+00  0.73715E+02  0.00000E+00  0.24435E+00     46  0.00000E+00      0.000
      34.0000  0.19388E-01  0.00000E+00  0.19388E-01  0.00000E+00  0.22185E-01  0.26373E+00  0.00000E+00  0.26373E+00  0.00000E+00  0.13793E+01 -0.19455E+03  0.00000E+00  0.75067E+02  0.00000E+00  0.00000E+00  0.73718E+02  0.00000E+00  0.26373E+00     47  0.00000E+00      0.000
      35.0000  0.25267E-01  0.00000E+00  0.25267E-01  0.00000E+00  0.19312E-01  0.28900E+00  0.00000E+00  0.28900E+00  0.00000E+00  0.13986E+01 -0.20533E+03  0.00000E+00  0.74367E+02  0.00000E+00  0.00000E+00  0.73712E+02  0.00000E+00  0.28900E+00     48  0.00000E+00      0.000
      36.0000  0.29424E-01  0.00000E+00  0.29424E-01  0.00000E+00  0.18275E-01  0.31842E+00  0.00000E+00  0.31842E+00  0.00000E+00  0.14169E+01 -0.21672E+03  0.00000E+00  0.74067E+02  0.00000E+00  0.00000E+00  0.73701E+02  0.00000E+00  0.31842E+00     49  0.00000E+00      0.000
      37.0000  0.31576E-01  0.00000E+00  0.31576E-01  0.00000E+00  0.18079E-01  0.35000E+00  0.00000E+00  0.35000E+00  0.00000E+00  0.14350E+01 -0.22748E+03  0.00000E+00  0.73967E+02  0.00000E+00  0.00000E+00  0.73687E+02  0.00000E+00  0.35000E+00     50  0.00000E+00      0.000
      38.0000  0.31576E-01  0.00000E+00  0.31576E-01  0.00000E+00  0.18184E-01  0.38158E+00  0.00000E+00  0.38158E+00  0.00000E+00  0.14532E+01 -0.23641E+03  0.00000E+00  0.73967E+02  0.00000E+00  0.00000E+00  0.73674E+02  0.00000E+00  0.38158E+00     51  0.00000E+00      0.000
      39.0000  0.29424E-01  0.00000E+00  0.29424E-01  0.00000E+00  0.18500E-01  0.41100E+00  0.00000E+00  0.41100E+00  0.00000E+00  0.14717E+01 -0.24226E+03  0.00000E+00  0.74042E+02  0.00000E+00  0.00000E+00  0.73663E+02  0.00000E+00  0.41100E+00     52  0.00000E+00      0.000
      40.0000  0.25267E-01  0.00000E+00  0.25267E-01  0.00000E+00  0.18822E-01  0.43627E+00  0.00000E+00  0.43627E+00  0.00000E+00  0.14905E+01 -0.24391E+03  0.00000E+00  0.74142E+02  0.00000E+00  0.00000E+00  0.73656E+02  0.00000E+00  0.43627E+00     53  0.00000E+00      0.000
      41.0000  0.19388E-01  0.00000E+00  0.19388E-01  0.00000E+00  0.18572E-01  0.45566E+00  0.00000E+00  0.45566E+00  0.00000E+00  0.15091E+01 -0.24063E+03  0.00000E+00  0.74117E+02  0.00000E+00  0.00000E+00  0.73656E+02  0.00000E+00  0.45566E+00     54  0.00000E+00      0.000
      42.0000  0.12188E-01  0.00000E+00  0.12188E-01  0.00000E+00  0.17625E-01  0.46784E+00  0.00000E+00  0.46784E+00  0.00000E+00  0.15267E+01 -0.23316E+03  0.00000E+00  0.73917E+02  0.00000E+00  0.00000E+00  0.73661E+02  0.00000E+00  0.46784E+00     55  0.00000E+00      0.000
      43.0000  0.41571E-02  0.00000E+00  0.41571E-02  0.00000E+00  0.17336E-01  0.47200E+00  0.00000E+00  0.47200E+00  0.00000E+00  0.15440E+01 -0.22212E+03  0.00000E+00  0.73858E+02  0.00000E+00  0.00000E+00  0.73674E+02  0.00000E+00  0.47200E+00     56  0.00000E+00      0.000
      44.0000  0.00000E+00  0.00000E+00  0.23982E-07  0.00000E+00  0.17190E-01  0.47200E+00  0.00000E+00  0.47200E+00  0.00000E+00  0.15612E+01 -0.21266E+03  0.00000E+00  0.73833E+02  0.00000E+00  0.00000E+00  0.73691E+02  0.00000E+00  0.47200E+00     57  0.00000E+00      0.000
      45.0000  0.00000E+00  0.00000E+00 -0.11642E-08  0.00000E+00  0.17118E-01  0.47200E+00  0.00000E+00  0.47200E+00  0.00000E+00  0.15783E+01 -0.20673E+03  0.00000E+00  0.73833E+02  0.00000E+00  0.00000E+00  0.73708E+02  0.00000E+00  0.47200E+00     58  0.00000E+00      0.000
      46.0000  0.00000E+00  0.00000E+00  0.90804E-08  0.00000E+00  0.17226E-01  0.47200E+00  0.00000E+00  0.47200E+00  0.00000E+00  0.15956E+01 -0.20219E+03  0.00000E+00  0.73883E+02  0.00000E+00  0.00000E+00  0.73726E+02  0.00000E+00  0.47200E+00     59  0.00000E+00      0.000
      47.0000  0.00000E+00  0.00000E+00 -0.81491E-09  0.00000E+00  0.16899E-01  0.47200E+00  0.00000E+00  0.47200E+00  0.00000E+00  0.16125E+01 -0.19864E+03  0.00000E+00  0.73833E+02  0.00000E+00  0.00000E+00  0.73743E+02  0.00000E+00  0.47200E+00     60  0.00000E+00      0.000
      48.0000  0.00000E+00  0.00000E+00 -0.11059E-08  0.00000E+00  0.15985E-01  0.47200E+00  0.00000E+00  0.47200E+00  0.00000E+00  0.16285E+01 -0.19571E+03  0.00000E+00  0.73633E+02  0.00000E+00  0.00000E+00  0.73759E+02  0.00000E+00  0.47200E+00     61  0.00000E+00      0.000
      49.0000  0.00000E+00  0.00000E+00  0.23691E-07  0.00000E+00  0.15965E-01  0.47200E+00  0.00000E+00  0.47200E+00  0.00000E+00  0.16444E+01 -0.19325E+03  0.00000E+00  0.73633E+02  0.00000E+00  0.00000E+00  0.73775E+02  0.00000E+00  0.47200E+00     62  0.00000E+00      0.000
      50.0000  0.00000E+00  0.00000E+00 -0.31432E-08  0.00000E+00  0.15623E-01  0.47200E+00  0.00000E+00  0.47200E+00  0.00000E+00  0.16600E+01 -0.19115E+03  0.00000E+00  0.73558E+02  0.00000E+00  0.00000E+00  0.73790E+02  0.00000E+00  0.47200E+00     63  0.00000E+00      0.000
      51.0000  0.00000E+00  0.00000E+00  0.67521E-08  0.00000E+00  0.15286E-01  0.47200E+00  0.00000E+00  0.47200E+00  0.00000E+00  0.16753E+01 -0.18928E+03  0.00000E+00  0.73483E+02  0.00000E+00  0.00000E+00  0.73805E+02  0.00000E+00  0.47200E+00     64  0.00000E+00      0.000
      52.0000  0.00000E+00  0.00000E+00  0.24447E-07  0.00000E+00  0.15667E-01  0.47200E+00  0.00000E+00  0.47200E+00  0.00000E+00  0.16910E+01 -0.18752E+03  0.00000E+00  0.73583E+02  0.00000E+00  0.00000E+00  0.73821E+02  0.00000E+00  0.47200E+00     65  0.00000E+00      0.000
      53.0000  0.00000E+00  0.00000E+00 -0.28464E-07  0.00000E+00  0.14584E-01  0.47200E+00  0.00000E+00  0.47200E+00  0.00000E+00  0.17056E+01 -0.18589E+03  0.00000E+00  0.73333E+02  0.00000E+00  0.00000E+00  0.73836E+02  0.00000E+00  0.47200E+00     66  0.00000E+00      0.000
      54.0000  0.00000E+00  0.00000E+00  0.17462E-09  0.00000E+00  0.14230E-01  0.47200E+00  0.00000E+00  0.47200E+00  0.00000E+00  0.17198E+01 -0.18436E+03  0.00000E+00  0.73242E+02  0.00000E+00  0.00000E+00  0.73850E+02  0.00000E+00  0.47200E+00     67  0.00000E+00      0.000
      55.0000  0.00000E+00  0.00000E+00  0.12340E-07  0.00000E+00  0.15481E-01  0.47200E+00  0.00000E+00  0.47200E+00  0.00000E+00  0.17353E+01 -0.18293E+03  0.00000E+00  0.73542E+02  0.00000E+00  0.00000E+00  0.73865E+02  0.00000E+00  0.47200E+00     68  0.00000E+00      0.000
      56.0000  0.47363E-02  0.00000E+00  0.47363E-02  0.00000E+00  0.15050E-01  0.47674E+00  0.00000E+00  0.47674E+00  0.00000E+00  0.17503E+01 -0.18508E+03  0.00000E+00  0.73467E+02  0.00000E+00  0.00000E+00  0.73876E+02  0.00000E+00  0.47674E+00     69  0.00000E+00      0.000
      57.0000  0.13886E-01  0.00000E+00  0.13886E-01  0.00000E+00  0.14544E-01  0.49062E+00  0.00000E+00  0.49062E+00  0.00000E+00  0.17649E+01 -0.19234E+03  0.00000E+00  0.73367E+02  0.00000E+00  0.00000E+00  0.73876E+02  0.00000E+00  0.49062E+00     70  0.00000E+00      0.000
      58.0000  0.22090E-01  0.00000E+00  0.22090E-01  0.00000E+00  0.13716E-01  0.51271E+00  0.00000E+00  0.51271E+00  0.00000E+00  0.17786E+01 -0.20298E+03  0.00000E+00  0.73167E+02  0.00000E+00  0.00000E+00  0.73868E+02  0.00000E+00  0.51271E+00     71  0.00000E+00      0.000
      59.0000  0.28788E-01  0.00000E+00  0.28788E-01  0.00000E+00  0.10560E-01  0.54150E+00  0.00000E+00  0.54150E+00  0.00000E+00  0.17892E+01 -0.21582E+03  0.00000E+00  0.72367E+02  0.00000E+00  0.00000E+00  0.73850E+02  0.00000E+00  0.54150E+00     72  0.00000E+00      0.000
      60.0000  0.33524E-01  0.00000E+00  0.33524E-01  0.00000E+00  0.11679E-01  0.57502E+00  0.00000E+00  0.57502E+00  0.00000E+00  0.18008E+01 -0.22950E+03  0.00000E+00  0.72550E+02  0.00000E+00  0.00000E+00  0.73828E+02  0.00000E+00  0.57502E+00     73  0.00000E+00      0.000
      61.0000  0.35976E-01  0.00000E+00  0.35976E-01  0.00000E+00  0.92335E-02  0.61100E+00  0.00000E+00  0.61100E+00  0.00000E+00  0.18101E+01 -0.24282E+03  0.00000E+00  0.71883E+02  0.00000E+00  0.00000E+00  0.73801E+02  0.00000E+00  0.61100E+00     74  0.00000E+00      0.000
      62.0000  0.35976E-01  0.00000E+00  0.35976E-01  0.00000E+00  0.11537E-01  0.64698E+00  0.00000E+00  0.64698E+00  0.00000E+00  0.18216E+01 -0.25437E+03  0.00000E+00  0.72358E+02  0.00000E+00  0.00000E+00  0.73777E+02  0.00000E+00  0.64698E+00     75  0.00000E+00      0.000
      63.0000  0.33524E-01  0.00000E+00  0.33524E-01  0.00000E+00  0.12015E-01  0.68050E+00  0.00000E+00  0.68050E+00  0.00000E+00  0.18336E+01 -0.26161E+03  0.00000E+00  0.72442E+02  0.00000E+00  0.00000E+00  0.73755E+02  0.00000E+00  0.68050E+00     76  0.00000E+00      0.000
      64.0000  0.28788E-01  0.00000E+00  0.28788E-01  0.00000E+00  0.13035E-01  0.70929E+00  0.00000E+00  0.70929E+00  0.00000E+00  0.18467E+01 -0.26347E+03  0.00000E+00  0.72700E+02  0.00000E+00  0.00000E+00  0.73739E+02  0.00000E+00  0.70929E+00     77  0.00000E+00      0.000
      65.0000  0.22090E-01  0.00000E+00  0.22090E-01  0.00000E+00  0.12578E-01  0.73138E+00  0.00000E+00  0.73138E+00  0.00000E+00  0.18592E+01 -0.25923E+03  0.00000E+00  0.72608E+02  0.00000E+00  0.00000E+00  0.73730E+02  0.00000E+00  0.73138E+00     78  0.00000E+00      0.000
      66.0000  0.13886E-01  0.00000E+00  0.13886E-01  0.00000E+00  0.12965E-01  0.74526E+00  0.00000E+00  0.74526E+00  0.00000E+00  0.18722E+01 -0.24930E+03  0.00000E+00  0.72717E+02  0.00000E+00  0.00000E+00  0.73729E+02  0.00000E+00  0.74526E+00     79  0.00000E+00      0.000
      67.0000  0.47363E-02  0.00000E+00  0.47363E-02  0.00000E+00  0.13539E-01  0.75000E+00  0.00000E+00  0.75000E+00  0.00000E+00  0.18857E+01 -0.23528E+03  0.00000E+00  0.72875E+02  0.00000E+00  0.00000E+00  0.73738E+02  0.00000E+00  0.75000E+00     80  0.00000E+00      0.000
      68.0000  0.00000E+00  0.00000E+00  0.93132E-08  0.00000E+00  0.15736E-01  0.75000E+00  0.00000E+00  0.75000E+00  0.00000E+00  0.19015E+01 -0.22377E+03  0.00000E+00  0.73458E+02  0.00000E+00  0.00000E+00  0.73754E+02  0.00000E+00  0.75000E+00     81  0.00000E+00      0.000
      69.0000  0.00000E+00  0.00000E+00  0.10710E-07  0.00000E+00  0.16658E-01  0.75000E+00  0.00000E+00  0.75000E+00  0.00000E+00  0.19181E+01 -0.21639E+03  0.00000E+00  0.73783E+02  0.00000E+00  0.00000E+00  0.73770E+02  0.00000E+00  0.75000E+00     82  0.00000E+00      0.000
      70.0000  0.00000E+00  0.00000E+00  0.13155E-07  0.00000E+00  0.15456E-01  0.75000E+00  0.00000E+00  0.75000E+00  0.00000E+00  0.19336E+01 -0.21075E+03  0.00000E+00  0.73600E+02  0.00000E+00  0.00000E+00  0.73786E+02  0.00000E+00  0.75000E+00     83  0.00000E+00      0.000
      71.0000  0.00000E+00  0.00000E+00  0.27940E-08  0.00000E+00  0.15027E-01  0.75000E+00  0.00000E+00  0.75000E+00  0.00000E+00  0.19486E+01 -0.20630E+03  0.00000E+00  0.73558E+02  0.00000E+00  0.00000E+00  0.73801E+02  0.00000E+00  0.75000E+00     84  0.00000E+00      0.000
      72.0000  0.00000E+00  0.00000E+00 -0.11642E-08  0.00000E+00  0.18081E-01  0.75000E+00  0.00000E+00  0.75000E+00  0.00000E+00  0.19667E+01 -0.20255E+03  0.00000E+00  0.74367E+02  0.00000E+00  0.00000E+00  0.73819E+02  0.00000E+00  0.75000E+00     85  0.00000E+00      0.000
      73.0000  0.00000E+00  0.00000E+00 -0.10245E-07  0.00000E+00  0.17894E-01  0.75000E+00  0.00000E+00  0.75000E+00  0.00000E+00  0.19846E+01 -0.19936E+03  0.00000E+00  0.74450E+02  0.00000E+00  0.00000E+00  0.73837E+02  0.00000E+00  0.75000E+00     86  0.00000E+00      0.000
